R_ohm,L_H,C_F,f0_Hz,Q,BW_Hz
1800.0,0.0012,5.6e-08,19414.91507168754,0.08132500607904443,238732.41463784306
1800.0,0.0012,6.2e-08,18451.584391051994,0.07728981596002804,238732.41463784306
1800.0,0.0012,6.8e-08,17618.74833868366,0.0738012404616746,238732.41463784306
1800.0,0.0012,7.5e-08,16776.404034829015,0.07027283689263066,238732.41463784303
1800.0,0.0012,8.2e-08,16044.366812323211,0.06720648654545931,238732.41463784303
1800.0,0.0012,9.1e-08,15230.312431581757,0.06379658352924607,238732.414637843
1800.0,0.0012,1e-07,14528.792078313683,0.06085806194501846,238732.41463784306
1800.0,0.0013,1e-08,44141.63908164476,0.20030840419244383,220368.38274262432
1800.0,0.0013,1.1e-08,42087.401492329445,0.19098656970898018,220368.38274262432
1800.0,0.0013,1.2e-08,40295.619083780766,0.18285571905677314,220368.38274262432
1800.0,0.0013,1.3e-08,38714.7785419131,0.1756820922315766,220368.38274262435
1800.0,0.0013,1.5e-08,36041.497386708645,0.16355112715421938,220368.38274262438
1800.0,0.0013,1.6e-08,34897.029787775165,0.1583576979304358,220368.38274262432
1800.0,0.0013,1.8e-08,32901.23520827303,0.14930106941293608,220368.38274262438
1800.0,0.0013,2e-08,31212.852327320135,0.1416394309331329,220368.38274262435
1800.0,0.0013,2.2e-08,29760.28699774697,0.13504789855677715,220368.38274262432
1800.0,0.0013,2.4e-08,28493.305506251436,0.1292985189237865,220368.38274262432
1800.0,0.0013,2.7e-08,26863.746055853848,0.12190381270451542,220368.38274262435
1800.0,0.0013,3e-08,25485.187206258906,0.11564811108145182,220368.38274262432
1800.0,0.0013,3.3e-08,24299.172581088264,0.11026614743308293,220368.38274262435
1800.0,0.0013,3.6e-08,23264.686525183446,0.10557179862029055,220368.38274262432
1800.0,0.0013,3.9e-08,22351.98781279028,0.10143010324169743,220368.38274262432
1800.0,0.0013,4.3e-08,21286.988605960127,0.09659729014221573,220368.38274262432
1800.0,0.0013,4.7e-08,20361.019813182393,0.0923953770489967,220368.38274262435
1800.0,0.0013,5.1e-08,19546.24632142151,0.08869805222580515,220368.3827426243
1800.0,0.0013,5.6e-08,18653.24704027132,0.08464575003056167,220368.38274262432
1800.0,0.0013,6.2e-08,17727.70885990751,0.08044579099449262,220368.38274262432
1800.0,0.0013,6.8e-08,16927.545862979165,0.07681476649374613,220368.38274262435
1800.0,0.0013,7.5e-08,16118.247633512308,0.07314228762270926,220368.38274262432
1800.0,0.0013,8.2e-08,15414.929019773563,0.06995072899263038,220368.38274262435
1800.0,0.0013,9.1e-08,14632.810869263127,0.06640158940746631,220368.38274262435
1800.0,0.0013,1e-07,13958.81191511007,0.06334307917217433,220368.38274262435
1800.0,0.0015,1e-08,41093.62960409999,0.2151657414559676,190985.93171027442
1800.0,0.0015,1.1e-08,39181.2384838245,0.20515248496555455,190985.9317102744
1800.0,0.0015,1.2e-08,37513.17983987942,0.19641855032959654,190985.9317102744
1800.0,0.0015,1.3e-08,36041.49738670863,0.1887128390240993,190985.93171027437
1800.0,0.0015,1.5e-08,33552.80806965803,0.17568209223157666,190985.9317102744
1800.0,0.0015,1.6e-08,32487.36671806984,0.17010345435994292,190985.93171027442
1800.0,0.0015,1.8e-08,30629.38307898845,0.16037507477489607,190985.9317102744
1800.0,0.0015,2e-08,29057.584156627363,0.15214515486254615,190985.9317102744
1800.0,0.0015,2.2e-08,27705.31942719963,0.14506471329641488,190985.93171027442
1800.0,0.0015,2.4e-08,26525.823848649223,0.1388888888888889,190985.9317102744
1800.0,0.0015,2.7e-08,25008.786559919612,0.13094570021973104,190985.93171027437
1800.0,0.0015,3e-08,23725.418113905904,0.12422599874998833,190985.9317102744
1800.0,0.0015,3.3e-08,22621.298585819,0.11844484241978358,190985.93171027442
1800.0,0.0015,3.6e-08,21658.244478713226,0.11340230290662863,190985.9317102744
1800.0,0.0015,3.9e-08,20808.568218213422,0.10895340841010225,190985.9317102744
1800.0,0.0015,4.3e-08,19817.107913506778,0.10376213439411505,190985.93171027445
1800.0,0.0015,4.7e-08,18955.077880480956,0.09924855569590227,190985.9317102744
1800.0,0.0015,5.1e-08,18196.565039131037,0.09527699174583824,190985.93171027437
1800.0,0.0015,5.6e-08,17365.227951071418,0.0909241209316635,190985.93171027442
1800.0,0.0015,6.2e-08,16503.598796386526,0.08641264122753545,190985.9317102744
1800.0,0.0015,6.8e-08,15758.687585503261,0.0825122952480562,190985.93171027442
1800.0,0.0015,7.5e-08,15005.271935951769,0.07856742013183862,190985.9317102744
1800.0,0.0015,8.2e-08,14350.517939318523,0.07513913622228603,190985.93171027437
1800.0,0.0015,9.1e-08,13622.405566230771,0.07132674875181881,190985.93171027445
1800.0,0.0015,1e-07,12994.946687227935,0.06804138174397717,190985.9317102744
1800.0,0.0016,1e-08,39788.735772973836,0.2222222222222222,179049.31097838227
1800.0,0.0016,1.1e-08,37937.07103290836,0.21188057538790941,179049.31097838227
1800.0,0.0016,1.2e-08,36321.9801957842,0.20286020648339487,179049.31097838224
1800.0,0.0016,1.3e-08,34897.029787775165,0.1949017820682287,179049.31097838224
1800.0,0.0016,1.5e-08,32487.36671806984,0.1814436846506058,179049.31097838224
1800.0,0.0016,1.6e-08,31455.757565304393,0.17568209223157666,179049.31097838221
1800.0,0.0016,1.8e-08,29656.772642382377,0.16563466499998444,179049.31097838221
1800.0,0.0016,2e-08,28134.88487990957,0.15713484026367724,179049.31097838224
1800.0,0.0016,2.2e-08,26825.560185725237,0.14982219165849825,179049.31097838221
1800.0,0.0016,2.4e-08,25683.51850256249,0.14344382763731175,179049.31097838221
1800.0,0.0016,2.7e-08,24214.653463856135,0.13524013765559656,179049.31097838227
1800.0,0.0016,3e-08,22972.037309241336,0.12830005981991685,179049.31097838224
1800.0,0.0016,3.3e-08,21902.978173115593,0.1223293072362623,179049.31097838224
1800.0,0.0016,3.6e-08,20970.505043536265,0.11712139482105109,179049.31097838224
1800.0,0.0016,3.9e-08,20147.809541890383,0.11252659634262963,179049.31097838224
1800.0,0.0016,4.3e-08,19187.832229751737,0.10716507159342492,179049.31097838224
1800.0,0.0016,4.7e-08,18353.17523929183,0.10250346755876502,179049.31097838221
1800.0,0.0016,5.1e-08,17618.748338683657,0.09840165394889948,179049.31097838224
1800.0,0.0016,5.6e-08,16813.80966439878,0.0939060283031685,179049.31097838221
1800.0,0.0016,6.2e-08,15979.540822723447,0.08924659210027765,179049.31097838227
1800.0,0.0016,6.8e-08,15258.283644184921,0.08521833209415228,179049.31097838221
1800.0,0.0016,7.5e-08,14528.792078313681,0.08114408259335794,179049.31097838227
1800.0,0.0016,8.2e-08,13894.829247107855,0.0776033661966198,179049.31097838224
1800.0,0.0016,9.1e-08,13189.837473323747,0.07366594934797732,179049.31097838224
1800.0,0.0016,1e-07,12582.303026121761,0.07027283689263066,179049.31097838227
1800.0,0.0018,1e-08,37513.17983987942,0.23570226039551584,159154.94309189534
1800.0,0.0018,1.1e-08,35767.41358096699,0.22473328748774737,159154.94309189534
1800.0,0.0018,1.2e-08,34244.691336749995,0.2151657414559676,159154.94309189537
1800.0,0.0018,1.3e-08,32901.23520827303,0.20672455764868075,159154.94309189537
1800.0,0.0018,1.5e-08,30629.38307898845,0.1924500897298753,159154.94309189531
1800.0,0.0018,1.6e-08,29656.772642382377,0.18633899812498245,159154.94309189534
1800.0,0.0018,1.8e-08,27960.673391381686,0.17568209223157666,159154.94309189531
1800.0,0.0018,2e-08,26525.823848649223,0.16666666666666666,159154.94309189534
1800.0,0.0018,2.2e-08,25291.380688605575,0.15891043154093204,159154.94309189537
1800.0,0.0018,2.4e-08,24214.653463856135,0.15214515486254615,159154.94309189534
1800.0,0.0018,2.7e-08,22829.794224499994,0.14344382763731175,159154.94309189531
1800.0,0.0018,3e-08,21658.244478713226,0.13608276348795434,159154.94309189534
1800.0,0.0018,3.3e-08,20650.325859187968,0.12974982402692048,159154.94309189537
1800.0,0.0018,3.6e-08,19771.181761588254,0.12422599874998831,159154.94309189537
1800.0,0.0018,3.9e-08,18995.53700416762,0.11935247900657216,159154.94309189531
1800.0,0.0018,4.3e-08,18090.46171456966,0.11366572324507891,159154.94309189534
1800.0,0.0018,4.7e-08,17303.53955734439,0.10872134550890704,159154.94309189531
1800.0,0.0018,5.1e-08,16611.115235069912,0.10437071518085825,159154.94309189534
1800.0,0.0018,5.6e-08,15852.211775035055,0.09960238411119947,159154.94309189537
1800.0,0.0018,6.2e-08,15065.65556799335,0.09466030570784413,159154.94309189534
1800.0,0.0018,6.8e-08,14385.647778761262,0.0903876907577734,159154.94309189534
1800.0,0.0018,7.5e-08,13697.876534699997,0.08606629658238704,159154.94309189534
1800.0,0.0018,8.2e-08,13100.170645412181,0.08231079972079913,159154.94309189534
1800.0,0.0018,9.1e-08,12435.498026847546,0.07813453848974924,159154.94309189534
1800.0,0.0018,1e-07,11862.709056952952,0.07453559924999298,159154.94309189537
1800.0,0.002,1e-08,35588.12717085885,0.24845199749997662,143239.4487827058
1800.0,0.002,1.1e-08,33931.9478787285,0.23688968483956716,143239.4487827058
1800.0,0.002,1.2e-08,32487.36671806984,0.2268046058132572,143239.44878270582
1800.0,0.002,1.3e-08,31212.852327320135,0.2179068168202045,143239.4487827058
1800.0,0.002,1.5e-08,29057.584156627363,0.20286020648339487,143239.44878270582
1800.0,0.002,1.6e-08,28134.884879909565,0.19641855032959654,143239.4487827058
1800.0,0.002,1.8e-08,26525.823848649223,0.1851851851851852,143239.4487827058
1800.0,0.002,2e-08,25164.60605224352,0.17568209223157666,143239.4487827058
1800.0,0.002,2.2e-08,23993.51044391741,0.167506302543202,143239.44878270582
1800.0,0.002,2.4e-08,22972.037309241336,0.16037507477489601,143239.44878270582
1800.0,0.002,2.7e-08,21658.244478713226,0.1512030705421715,143239.4487827058
1800.0,0.002,3e-08,20546.814802049994,0.14344382763731175,143239.4487827058
1800.0,0.002,3.3e-08,19590.61924191225,0.13676832331036973,143239.4487827058
1800.0,0.002,3.6e-08,18756.58991993971,0.13094570021973104,143239.4487827058
1800.0,0.002,3.9e-08,18020.748693354315,0.12580855934939952,143239.4487827058
1800.0,0.002,4.3e-08,17162.1188826345,0.1198141924482649,143239.44878270582
1800.0,0.002,4.7e-08,16415.578975209002,0.1146023606954215,143239.4487827058
1800.0,0.002,5.1e-08,15758.687585503261,0.11001639366407492,143239.44878270582
1800.0,0.002,5.6e-08,15038.728548135443,0.10499013139145201,143239.4487827058
1800.0,0.002,6.2e-08,14292.535811537016,0.09978072334820827,143239.44878270582
1800.0,0.002,6.8e-08,13647.42377934828,0.09527699174583824,143239.44878270582
1800.0,0.002,7.5e-08,12994.946687227935,0.0907218423253029,143239.4487827058
1800.0,0.002,8.2e-08,12427.913092914156,0.0867632010492256,143239.4487827058
1800.0,0.002,9.1e-08,11797.349281010385,0.0823610351845668,143239.4487827058
1800.0,0.002,1e-07,11253.953951963826,0.07856742013183862,143239.4487827058
1800.0,0.0022,1e-08,33931.9478787285,0.26057865332352387,130217.68071155073
1800.0,0.0022,1.1e-08,32352.84288259896,0.24845199749997665,130217.68071155074
1800.0,0.0022,1.2e-08,30975.48878878195,0.23787467738268758,130217.68071155073
1800.0,0.0022,1.3e-08,29760.28699774697,0.22854259755762285,130217.68071155075
1800.0,0.0022,1.5e-08,27705.31942719963,0.21276157950140848,130217.68071155074
1800.0,0.0022,1.6e-08,26825.560185725237,0.20600551353043509,130217.68071155071
1800.0,0.0022,1.8e-08,25291.380688605575,0.1942238607722503,130217.68071155075
1800.0,0.0022,2e-08,23993.51044391741,0.18425693279752223,130217.68071155074
1800.0,0.0022,2.2e-08,22876.91459294865,0.17568209223157666,130217.6807115507
1800.0,0.0022,2.4e-08,21902.978173115593,0.16820279744986066,130217.68071155071
1800.0,0.0022,2.7e-08,20650.325859187964,0.15858311825512506,130217.68071155071
1800.0,0.0022,3e-08,19590.61924191225,0.15044515564140667,130217.68071155073
1800.0,0.0022,3.3e-08,18678.922547318176,0.14344382763731175,130217.68071155071
1800.0,0.0022,3.6e-08,17883.706790483495,0.13733700902029006,130217.68071155074
1800.0,0.0022,3.9e-08,17182.109709309734,0.13194913022118987,130217.68071155075
1800.0,0.0022,4.3e-08,16363.438306777358,0.1256621851761016,130217.68071155071
1800.0,0.0022,4.7e-08,15651.640433668284,0.12019596991854527,130217.68071155074
1800.0,0.0022,5.1e-08,15025.31906838631,0.11538616711865239,130217.68071155073
1800.0,0.0022,5.6e-08,14338.865060466826,0.11011457877390166,130217.68071155071
1800.0,0.0022,6.2e-08,13627.398201753438,0.10465090552441889,130217.68071155073
1800.0,0.0022,6.8e-08,13012.30801318928,0.09992735197006965,130217.68071155074
1800.0,0.0022,7.5e-08,12390.195515512778,0.09514987095307503,130217.68071155071
1800.0,0.0022,8.2e-08,11849.550196489126,0.09099801295599358,130217.68071155071
1800.0,0.0022,9.1e-08,11248.33119170679,0.08638098244602684,130217.68071155071
1800.0,0.0022,1e-07,10730.224074290096,0.08240220541217404,130217.68071155073
1800.0,0.0024,1e-08,32487.36671806984,0.2721655269759087,119366.2073189215
1800.0,0.0024,1.1e-08,30975.48878878195,0.25949964805384096,119366.20731892152
1800.0,0.0024,1.2e-08,29656.772642382384,0.24845199749997662,119366.20731892153
1800.0,0.0024,1.3e-08,28493.305506251436,0.23870495801314426,119366.20731892153
1800.0,0.0024,1.5e-08,26525.82384864923,0.2222222222222222,119366.20731892154
1800.0,0.0024,1.6e-08,25683.518502562496,0.21516574145596756,119366.20731892154
1800.0,0.0024,1.8e-08,24214.653463856135,0.20286020648339487,119366.2073189215
1800.0,0.0024,2e-08,22972.037309241336,0.19245008972987526,119366.2073189215
1800.0,0.0024,2.2e-08,21902.978173115596,0.18349396085439343,119366.20731892153
1800.0,0.0024,2.4e-08,20970.505043536265,0.1756820922315766,119366.20731892152
1800.0,0.0024,2.7e-08,19771.181761588254,0.16563466499998442,119366.20731892152
1800.0,0.0024,3e-08,18756.58991993971,0.15713484026367724,119366.20731892149
1800.0,0.0024,3.3e-08,17883.706790483495,0.14982219165849822,119366.20731892153
1800.0,0.0024,3.6e-08,17122.345668374997,0.14344382763731175,119366.2073189215
1800.0,0.0024,3.9e-08,16450.617604136514,0.13781637176578718,119366.20731892152
1800.0,0.0024,4.3e-08,15666.799411007118,0.1312498718263596,119366.20731892152
1800.0,0.0024,4.7e-08,14985.304832049182,0.12554059619245156,119366.20731892152
1800.0,0.0024,5.1e-08,14385.647778761262,0.12051692101036454,119366.20731892152
1800.0,0.0024,5.6e-08,13728.418103351163,0.11501092655705904,119366.2073189215
1800.0,0.0024,6.2e-08,13047.240446548718,0.10930430596399214,119366.20731892154
1800.0,0.0024,6.8e-08,12458.336426302434,0.10437071518085823,119366.20731892153
1800.0,0.0024,7.5e-08,11862.709056952952,0.09938079899999065,119366.20731892152
1800.0,0.0024,8.2e-08,11345.080572838135,0.09504432475203349,119366.20731892153
1800.0,0.0024,9.1e-08,10769.457199961236,0.09022199366012779,119366.20731892152
1800.0,0.0024,1e-07,10273.407401024997,0.08606629658238704,119366.2073189215
1800.0,0.0027,1e-08,30629.38307898845,0.28867513459481287,106103.2953945969
1800.0,0.0027,1.1e-08,29203.97089748746,0.27524094128159016,106103.29539459689
1800.0,0.0027,1.2e-08,27960.673391381686,0.26352313834736496,106103.29539459689
1800.0,0.0027,1.3e-08,26863.746055853848,0.25318484177091666,106103.2953945969
1800.0,0.0027,1.5e-08,25008.786559919616,0.23570226039551584,106103.2953945969
1800.0,0.0027,1.6e-08,24214.653463856135,0.22821773229381923,106103.29539459689
1800.0,0.0027,1.8e-08,22829.794224499994,0.21516574145596765,106103.29539459688
1800.0,0.0027,2e-08,21658.244478713226,0.20412414523193148,106103.2953945969
1800.0,0.0027,2.2e-08,20650.325859187968,0.19462473604038075,106103.2953945969
1800.0,0.0027,2.4e-08,19771.181761588254,0.18633899812498247,106103.2953945969
1800.0,0.0027,2.7e-08,18640.44892758779,0.17568209223157666,106103.29539459686
1800.0,0.0027,3e-08,17683.88256576615,0.16666666666666666,106103.2953945969
1800.0,0.0027,3.3e-08,16860.920459070385,0.15891043154093204,106103.29539459692
1800.0,0.0027,3.6e-08,16143.102309237423,0.15214515486254615,106103.29539459689
1800.0,0.0027,3.9e-08,15509.791016788964,0.14617633655117154,106103.29539459689
1800.0,0.0027,4.3e-08,14770.800137350056,0.13921151159742612,106103.2953945969
1800.0,0.0027,4.7e-08,14128.280886519353,0.13315591032282686,106103.29539459689
1800.0,0.0027,5.1e-08,13562.918794831043,0.1278274981412284,106103.29539459689
1800.0,0.0027,5.6e-08,12943.27671445836,0.12198750911856665,106103.29539459689
1800.0,0.0027,6.2e-08,12301.056260701327,0.11593472394004208,106103.29539459688
1800.0,0.0027,6.8e-08,11745.832225789107,0.11070186069251191,106103.2953945969
1800.0,0.0027,7.5e-08,11184.269356552675,0.10540925533894598,106103.2953945969
1800.0,0.0027,8.2e-08,10696.244541548807,0.10080972981818898,106103.29539459689
1800.0,0.0027,9.1e-08,10153.541621054505,0.0956948752938691,106103.29539459689
1800.0,0.0027,1e-07,9685.861385542454,0.09128709291752768,106103.29539459689
1800.0,0.003,1e-08,29057.584156627363,0.3042903097250923,95492.9658551372
1800.0,0.003,1.1e-08,27705.31942719963,0.29012942659282975,95492.96585513721
1800.0,0.003,1.2e-08,26525.823848649223,0.2777777777777778,95492.9658551372
1800.0,0.003,1.3e-08,25485.187206258906,0.2668802563418119,95492.9658551372
1800.0,0.003,1.5e-08,23725.418113905904,0.24845199749997665,95492.9658551372
1800.0,0.003,1.6e-08,22972.037309241336,0.24056261216234406,95492.9658551372
1800.0,0.003,1.8e-08,21658.244478713226,0.22680460581325726,95492.9658551372
1800.0,0.003,2e-08,20546.814802049994,0.2151657414559676,95492.96585513721
1800.0,0.003,2.2e-08,19590.61924191225,0.20515248496555455,95492.9658551372
1800.0,0.003,2.4e-08,18756.58991993971,0.19641855032959654,95492.9658551372
1800.0,0.003,2.7e-08,17683.88256576615,0.18518518518518517,95492.96585513723
1800.0,0.003,3e-08,16776.404034829015,0.17568209223157666,95492.9658551372
1800.0,0.003,3.3e-08,15995.673629278272,0.167506302543202,95492.96585513721
1800.0,0.003,3.6e-08,15314.691539494224,0.16037507477489607,95492.9658551372
1800.0,0.003,3.9e-08,14713.879693881587,0.15408338784034142,95492.9658551372
1800.0,0.003,4.3e-08,14012.811389146234,0.14674181772093728,95492.96585513723
1800.0,0.003,4.7e-08,13403.264107207217,0.1403586535110865,95492.9658551372
1800.0,0.003,5.1e-08,12866.914533471612,0.1347420139090739,95492.96585513718
1800.0,0.003,5.6e-08,12279.070441052774,0.12858612496840993,95492.9658551372
1800.0,0.003,6.2e-08,11669.806622907057,0.12220592918446108,95492.96585513721
1800.0,0.003,6.8e-08,11143.074854309616,0.11669000700233416,95492.9658551372
1800.0,0.003,7.5e-08,10610.32953945969,0.1111111111111111,95492.96585513721
1800.0,0.003,8.2e-08,10147.348548431328,0.10626278551055637,95492.9658551372
1800.0,0.003,9.1e-08,9632.495351955147,0.10087125544480041,95492.9658551372
1800.0,0.003,1e-07,9188.814923696535,0.09622504486493764,95492.96585513718
1800.0,0.0033,1e-08,27705.319427199625,0.31914236925211276,86811.78714103381
1800.0,0.0033,1.1e-08,26415.985596933966,0.3042903097250923,86811.78714103383
1800.0,0.0033,1.2e-08,25291.380688605575,0.29133579115837543,86811.78714103384
1800.0,0.0033,1.3e-08,24299.17258108826,0.2799063742532105,86811.78714103381
1800.0,0.0033,1.5e-08,22621.298585819,0.26057865332352387,86811.78714103383
1800.0,0.0033,1.6e-08,21902.978173115593,0.252304196174791,86811.78714103381
1800.0,0.0033,1.8e-08,20650.325859187968,0.23787467738268758,86811.78714103383
1800.0,0.0033,2e-08,19590.61924191225,0.22566773346211,86811.78714103383
